Id,DateandTime,BetaineTankLevel,SLS_Tank_A_Level,SLS_Tank_B_Level,SLE3S_Tank_A_Level,SLE3S_Tank_B_Level,SLE1S_Tank_Level,HAS_Tank_Level,HeatingBay_Tank_Level,HeatingBay_Tank_Temp,GelN_Tank_A_Level,GelN_Tank_B_Level,NACL6T_Level,NACL2T_Level,LPBase_Tank_Level,LPBase_SurgeTank_Level,HCBase_Tank_Level,THXN_Tank_Level,DM5500_Tank_Level,Dadmac_Tank_Level,Perfume1_Tank_Level,Perfume2_Tank_Level,Perfume3_Tank_Level,HotDI_Tank_Level,ColdDI_Tank_Level,1.25_Tank_Level,Benzyl_Tank_Level,Climbazole_Tank_Level,Kathon_Level,Pure_refresh,HCL
300763,2025-11-28 16:22:50.613,55.77821,64.75633,81.46524,65.16503,89.02914,0,66.72179,1665.078,52.99375,4476.75,-13.5,2974.875,1730.868,4883.943,813,0,-76.125,20.31875,NULL,718.4625,645.4688,567.93,80.44462,88.75,341.9,1311.977,1665.078,252.9831,776.7023,20.28534
300764,2025-11-28 16:27:49.730,55.77821,64.72385,81.4165,65.16503,89.03895,0,66.67315,1666.051,51.05625,4476.375,-13.875,2976.375,1730.743,4883.943,813,0,-76.125,20.31875,NULL,718.62,645.4125,568.04,81.80923,89.72221,341.9,1312.026,1666.051,252.9831,776.7023,20.28534
300765,2025-11-28 16:32:50.330,55.762,63.63223,81.58869,65.16503,89.05202,0,66.73476,1666.732,49.8875,4476.375,-13.5,2977.125,1732.492,4883.943,813,0,-76.125,20.31875,NULL,718.6725,645.4688,568.04,83.09231,84.86111,341.9,1311.977,1666.732,252.6589,775.2918,20.28534
300766,2025-11-28 16:37:51.280,55.80091,63.95387,81.52696,65.16503,88.66617,0,66.69585,1666.148,49.51875,4476.375,-13.5,2977.875,1731.492,4883.943,813,0,-76.125,20.31875,NULL,718.6725,645.4688,567.985,84.35077,86.38889,341.9,1312.269,1666.148,252.9831,777.1887,20.28534
300767,2025-11-28 16:42:49.547,55.82685,64.88304,81.62119,65.16503,88.69559,0,66.73476,1665.953,49.43125,4476.375,-13.5,2977.875,1731.243,4883.943,813,0,-76.125,20.31875,NULL,718.725,645.4688,568.095,83.16769,87.63889,341.9,1312.026,1665.953,252.821,775.7296,20.28534
300768,2025-11-28 16:47:51.150,55.8463,64.85056,81.53021,64.45869,88.77734,0,66.70233,1665.953,49.39375,4476.375,-13.5,2977.5,1731.368,4883.943,813,0,-76.125,20.3125,NULL,718.83,645.525,568.04,81.94,88.75,341.9,1312.366,1665.953,252.6589,775.7296,20.28534
300769,2025-11-28 16:52:49.577,55.79442,64.85056,81.51397,64.65074,88.94739,0,66.71206,1665.661,49.35,4476.375,-13.5,2977.5,1731.118,4883.943,813,0,-76.125,20.31875,NULL,718.935,645.525,567.985,80.76462,90,341.9,1312.026,1665.661,252.821,776.2159,20.28534
300770,2025-11-28 16:57:49.710,55.83333,64.75633,81.14685,64.65074,88.98663,0,66.71854,1664.689,49.10625,4476,-13.5,2977.5,1730.743,4883.943,813,0,-76.125,20.31875,NULL,718.8825,645.525,567.985,79.53539,84.58334,341.9,1312.172,1664.689,252.821,776.7023,20.28534
300771,2025-11-28 17:02:50.270,55.80415,64.75633,81.16634,65.23013,89.0226,0,66.68288,1666.245,51.7125,4476.375,-13.875,2977.125,1731.492,4883.943,813,0,-76.125,20.3125,NULL,719.0925,645.4688,568.04,78.37692,89.44444,341.9,1311.783,1666.245,252.821,776.2159,20.31777
300772,2025-11-28 17:07:56.957,55.81712,64.81806,81.25081,65.23013,88.95393,0,66.69909,1663.035,52.36875,4476.375,-13.5,2978.25,1730.743,4883.943,813,0,-76.125,20.3125,NULL,718.9875,645.4688,567.985,77.09385,90.13889,341.9,1311.54,1663.035,252.6589,776.2159,20.31777
300773,2025-11-28 17:12:49.420,55.83009,64.72385,81.32554,65.23013,88.97028,0,66.71206,1667.704,51.30625,4476.75,-13.125,2977.5,1731.243,4882.976,813,0,-76.125,20.325,NULL,718.9875,645.6375,568.04,75.88923,89.30556,341.9,1312.658,1667.704,252.821,776.7023,20.28534
300774,2025-11-28 17:17:49.850,55.82036,64.72385,81.2703,65.19758,88.99644,0,66.75422,1665.272,51.30625,4476.375,-13.5,2997.375,1730.743,4882.976,813,0,-76.125,20.31875,NULL,718.9875,645.5812,567.985,75.25539,90.27779,341.9,1311.734,1665.272,252.6589,775.7296,20.28534
300775,2025-11-28 17:22:49.330,55.75551,64.75633,81.30929,65.16503,88.99644,0,66.72827,1666.732,51.9,4476.375,-13.5,2994,1730.868,4882.008,813,0,-76.125,20.3125,NULL,718.935,645.4688,567.93,75.25539,90.13889,341.9,1311.88,1666.732,252.9831,777.1887,20.28534
300776,2025-11-28 17:27:49.490,55.71984,64.72385,81.37427,65.16503,88.98009,0,66.68288,1665.661,52.7625,4476.375,-13.5,2974.5,1730.743,4882.976,813,0,-76.125,20.31875,NULL,718.935,645.4688,567.985,75.27077,90.13889,341.9,1311.686,1665.661,252.9831,776.2159,20.28534
300777,2025-11-28 17:32:49.790,55.75551,64.72385,81.38077,65.13248,88.98009,0,66.69909,1665.759,53.275,4477.125,-13.125,2976.75,1730.993,4882.976,813,7858,-76.125,20.3125,NULL,718.935,645.4688,567.985,75.2477,90,341.9,1312.269,1665.759,252.9831,776.7023,20.28534
300778,2025-11-28 17:37:49.550,55.7393,64.72385,81.35152,65.16503,88.98663,0,66.70233,1665.759,52.58125,4476.375,-13.5,2977.5,1730.368,4882.976,813,7858,-76.125,20.31875,NULL,718.8825,645.525,568.04,73.96616,90.27779,341.9,1312.026,1665.759,252.9831,776.7023,20.28534
300779,2025-11-28 17:42:49.633,55.73606,63.63223,81.35802,65.16503,88.97681,0,66.69909,1664.105,50.64375,4476.375,-13.5,2977.125,1731.243,4882.976,813,7862,-76.125,20.31875,NULL,718.8825,645.4688,568.04,71.03693,90.13889,341.9,1311.783,1664.105,252.9831,776.7023,20.28534
300780,2025-11-28 17:47:49.170,55.74578,63.79142,81.40026,65.16503,89.0226,0,66.68936,1665.272,49.5125,4476.75,-13.5,2977.5,1730.993,4882.008,813,7864,-76.125,20.31875,NULL,718.9875,645.525,567.985,70.59385,90.27779,341.9,1312.123,1665.272,252.6589,775.7296,20.28534
300781,2025-11-28 17:52:49.570,55.73281,64.78883,81.34828,65.16503,88.83948,0,66.68936,1665.272,49.475,4476.375,-13.125,2977.875,1730.868,4882.008,813,7868,-76.125,20.31875,NULL,719.0925,645.5812,567.985,70.56308,90.13889,341.9,1312.123,1665.272,252.821,776.2159,20.28534
300782,2025-11-28 17:57:49.197,55.70687,64.81806,81.423,65.13248,88.56806,0,66.72179,1665.564,49.68125,4476.75,-13.5,2976.75,1730.618,4882.008,813,7870,-76.125,20.3125,NULL,718.83,645.4688,568.04,70.3877,90.13889,341.9,1311.929,1665.564,252.4967,775.2918,20.28534
300783,2025-11-28 18:02:49.563,55.67769,64.75633,81.4425,64.29594,88.85583,0,66.73151,1667.023,50.04375,4477.125,-13.5,2976.75,1730.743,4882.976,813,7876,-76.125,20.31875,NULL,718.935,645.4688,568.04,69.44154,90.69444,341.9,1311.929,1667.023,252.9831,776.7023,20.28534
300784,2025-11-28 18:07:49.300,55.68742,64.65887,80.93567,64.55309,88.85583,0,66.68612,1665.661,50.8125,4476.75,-13.875,2977.5,1730.493,4882.976,813,7884,-76.125,20.31875,NULL,718.725,645.525,567.985,69.31231,88.88889,341.9,1311.929,1665.661,252.821,776.7023,20.28534
300785,2025-11-28 18:12:49.750,55.72957,64.65887,80.94217,64.58564,89.08472,0,66.72179,1666.537,50.84375,4476.375,-12.75,2977.875,1730.993,4882.976,813,7904,-76.125,20.30625,NULL,718.83,645.4688,567.985,69.20461,90.13889,341.9,1312.512,1666.537,252.6589,775.7296,20.31777
300786,2025-11-28 18:17:48.927,55.70363,64.65887,81.23782,65.23013,89.00298,0,66.69909,1665.953,50.675,4476.375,-14.25,2976.75,1730.993,4882.976,813,7898,-76.125,20.325,NULL,718.7775,645.4688,567.985,69.86923,90.13889,341.9,1312.026,1665.953,252.6589,776.2159,20.28534
300787,2025-11-28 18:22:49.643,55.70687,64.62638,81.21182,65.19758,88.97681,0,66.73151,1665.272,50.56875,4476.375,-13.5,2997.375,1730.743,4882.976,813,7942,-76.125,20.3125,NULL,718.6725,645.525,568.04,69.18154,90.27779,341.9,1312.464,1665.272,252.6589,776.2159,20.28534
300788,2025-11-28 18:27:49.530,55.70039,64.65887,81.21182,65.23013,88.98009,0,66.71206,1663.619,50.5,4476.75,-13.125,2999.625,1730.993,4882.976,813,7958,-76.125,20.3125,NULL,718.6725,645.4688,568.04,68.88461,90.13889,341.9,1312.123,1663.619,252.6589,776.2159,20.28534
300789,2025-11-28 18:32:49.600,55.71984,64.65887,81.16959,65.13248,88.99644,0,66.75422,1663.716,50.40625,4476.75,-13.125,2975.25,1730.743,4882.976,813,7976,-76.125,20.31875,NULL,718.6725,645.525,567.985,65.28307,88.88889,341.9,1312.269,1663.716,252.9831,777.1887,20.28534
300790,2025-11-28 18:37:50.630,55.69715,64.59389,81.14685,65.13248,88.98663,0,66.7153,1667.121,50.30625,4477.125,-13.5,2976.75,1730.743,4883.943,813,8058,-76.125,20.31875,NULL,718.725,645.525,567.985,62.19231,89.72221,341.9,1311.977,1667.121,252.9831,776.7023,20.28534
300791,2025-11-28 18:42:49.677,55.68742,64.62638,81.18584,65.13248,88.97681,0,66.68288,1666.051,50.225,4476.375,-12.75,2977.875,1730.118,4883.943,813,8174,-76.125,20.31875,NULL,718.6725,645.4125,568.095,62.17692,90,341.9,1311.929,1666.051,252.6589,776.2159,20.25292
300792,2025-11-28 18:47:49.667,55.64527,64.59389,81.2703,65.13248,88.97681,0,66.67963,1666.245,50.125,4476,-13.5,2977.125,1731.243,4883.943,813,8590,-76.125,20.31875,NULL,718.62,645.4688,567.985,62.36,90.13889,341.9,1311.88,1666.245,252.9831,776.7023,20.28534
300793,2025-11-28 18:52:50.723,55.65175,63.18064,81.24757,65.13248,88.9899,0,66.71206,1666.245,50.04375,4476.375,-13.125,2977.125,1731.118,4883.943,813,8584,-76.125,20.31875,NULL,718.6725,645.4688,568.04,63.79538,90.13889,341.9,1312.22,1666.245,252.6589,776.2159,20.28534
300794,2025-11-28 18:57:49.610,55.65499,63.56725,81.23457,65.13248,89.01933,0,66.75422,1665.661,49.95,4476.375,-13.125,2977.125,1730.993,4883.943,813,8644,-76.125,20.31875,NULL,718.6725,645.525,567.985,62.79538,90.13889,341.9,1311.783,1665.661,252.6589,776.2159,20.28534
300795,2025-11-28 19:02:51.973,55.70687,64.85056,81.3028,65.13248,88.9572,0,66.70233,1664.981,50.01875,4476.375,-13.125,2977.5,1731.243,4883.943,813,8678,-76.125,20.3125,NULL,718.725,645.525,568.095,62.00923,90.13889,341.9,1312.366,1664.981,252.821,776.2159,20.28534
300796,2025-11-28 19:07:49.223,55.70687,64.78883,81.28655,65.13248,88.81004,0,66.72179,1666.732,50.225,4476.375,-13.875,2977.875,1731.118,4883.943,813,8596,-76.125,20.3125,NULL,718.62,645.525,568.04,61.15538,88.75,341.9,1312.464,1666.732,252.9831,777.1887,20.28534
300797,2025-11-28 19:12:50.227,55.67769,64.75633,81.23132,65.09993,88.5975,0,66.7607,1665.953,49.91875,4475.625,-13.125,2977.125,1731.118,4882.976,813,8626,-76.125,20.30625,NULL,718.725,645.4688,568.04,58.56923,88.61111,341.9,1312.658,1665.953,252.821,776.2159,20.31777
300798,2025-11-28 19:17:49.000,55.65499,64.5614,81.0104,64.07135,88.78062,0,66.74448,1666.051,49.9625,4476.375,-13.875,2976.75,1731.118,4882.976,813,8580,-76.125,20.325,NULL,718.6725,645.525,567.985,57.08769,90,341.9,1312.366,1666.051,252.9831,777.1887,20.28534
300799,2025-11-28 19:22:49.430,55.65499,64.5614,80.95516,64.20155,88.87544,0,66.73476,1665.564,50.0375,4476.375,-13.125,2977.125,1730.993,4882.976,813,8586,-76.125,20.3125,NULL,718.83,645.4688,567.985,56.93538,88.88889,341.9,1311.977,1665.564,252.6589,776.2159,20.28534
300800,2025-11-28 19:27:50.473,55.61932,64.5614,81.21182,64.52054,88.96046,0,66.72827,1665.175,50.2625,4477.125,-13.125,2998.5,1731.243,4882.976,813,8512,-76.125,20.31875,NULL,718.6725,645.4688,568.095,57.03539,88.33334,341.9,1311.88,1665.175,252.6589,776.2159,20.28534
300801,2025-11-28 19:32:49.747,55.6323,64.5614,81.13385,65.23013,88.94085,0,66.73151,1665.078,49.925,4476.75,-13.125,2991.375,1730.993,4882.976,813,8462,-76.125,20.31875,NULL,718.5675,645.4688,567.985,56.97385,89.72221,341.9,1312.22,1665.078,252.9831,777.1887,20.28534
300802,2025-11-28 19:37:50.487,55.61608,64.52892,81.23132,65.13248,88.97028,0,66.74773,1662.257,49.95625,4476.75,-13.5,2973.75,1731.118,4882.976,813,8312,-76.125,20.3125,NULL,718.5675,645.4688,568.04,57.05077,89.86111,341.9,1311.199,1662.257,252.9831,776.7023,20.28534
300803,2025-11-28 19:42:50.000,55.64851,64.5614,81.22157,65.13248,88.94739,0,66.70233,1664.786,50.0375,4476.375,-13.5,2977.5,1731.243,4882.976,813,8432,-76.125,20.30625,NULL,718.41,645.4688,567.985,56.95846,90.41666,341.9,1310.665,1664.786,252.6589,775.7296,20.28534
300804,2025-11-28 19:47:49.630,55.66472,64.52892,81.29955,65.13248,88.97681,0,66.69585,1666.44,50.1125,4476.75,-13.875,2977.125,1731.118,4882.976,813,8494,-76.125,20.31875,NULL,718.3575,645.4125,568.04,56.98923,88.88889,341.9,1311.734,1666.44,252.6589,776.2159,20.28534
300805,2025-11-28 19:52:50.307,55.68418,64.59389,81.2703,64.94044,89.01933,0,66.72827,1666.148,50.0625,4476.375,-12.75,2976.75,1730.993,4882.976,860,8452,-76.125,20.31875,NULL,718.41,645.4688,567.985,58.28616,90,341.9,1312.269,1666.148,252.6589,776.7023,20.28534
300806,2025-11-28 19:57:49.707,55.60635,64.52892,81.29955,64.94044,89.00625,0,66.7607,1665.759,49.9375,4476.375,-13.5,2977.125,1730.993,4882.976,859,8494,-76.125,20.3125,NULL,718.515,645.525,568.04,59.64462,90.13889,341.9,1311.686,1665.759,252.9831,777.1887,20.28534
300807,2025-11-28 20:02:50.070,55.66148,63.1514,81.23132,64.94044,88.95393,0,66.74448,1666.537,50.01875,4477.5,-13.125,2977.125,1730.868,4882.976,815,8480,-76.125,20.31875,NULL,718.41,645.4688,568.04,60.93385,90.13889,341.9,1312.123,1666.537,252.9831,777.1887,20.28534
300808,2025-11-28 20:07:49.290,55.6939,63.46978,80.45809,64.94044,88.95393,0,66.69585,1665.467,50.0625,4476.75,-13.5,2976.75,1731.118,4882.976,815,8434,-76.125,20.31875,NULL,718.5675,645.4688,568.04,61.82615,88.75,341.9,1312.026,1665.467,252.821,776.2159,20.28534
300809,2025-11-28 20:12:49.200,55.67769,64.75633,79.88629,64.94044,88.93104,0,66.72179,1666.44,50.13125,4477.125,-13.5,2977.5,1730.993,4985.551,814,8412,-76.125,20.31875,NULL,718.515,645.5812,568.04,61.79538,90.13889,341.9,1312.172,1666.44,252.6589,775.2918,20.28534
300810,2025-11-28 20:17:49.643,55.68418,64.75633,79.88304,64.97298,88.98663,0,66.68936,1665.661,49.94375,4477.125,-13.125,2977.125,1731.243,5032,814,8414,-76.125,20.3125,NULL,718.4625,645.4688,568.04,61.89539,87.22221,341.9,1312.123,1665.661,252.821,776.2159,20.28534
300811,2025-11-28 20:22:49.733,55.60311,64.69136,79.90253,64.97298,88.97681,0,66.7153,1657.588,50.025,4476.375,-13.125,2977.5,1730.743,5077.481,814,8452,-76.125,20.3125,NULL,718.5675,645.4688,567.985,62.91846,87.22221,341.9,1312.123,1657.588,252.821,776.7023,20.28534
300812,2025-11-28 20:27:49.817,55.59987,64.52892,79.40871,62.27134,88.65962,0,66.68612,1543.774,50.10625,4476.75,-13.5,2857.125,1682.764,5184.896,814,8344,-76.125,20.3125,NULL,718.5675,645.4688,567.985,64.21539,85.13889,341.9,1312.512,1543.774,252.9831,776.7023,20.28534
300813,2025-11-28 20:32:49.133,55.62906,64.59389,79.80182,59.47204,88.56152,0,66.74448,1543.677,49.94375,4476.375,-13.5,2749.5,1820.453,5189.734,814,8462,-76.125,20.31875,NULL,718.6725,645.4688,568.04,65.57231,84.58334,341.9,1312.415,1543.677,252.9831,777.6751,20.28534
300814,2025-11-28 20:37:49.270,55.59987,64.52892,79.81806,59.53714,88.82313,0,66.71854,1543.677,49.95,4476.75,-13.125,2732.625,1820.453,5190.702,814,8368,-76.125,20.3125,NULL,718.6725,645.525,568.095,65.58769,89.30556,341.9,1312.172,1543.677,252.821,776.2159,20.28534
300815,2025-11-28 20:42:49.890,55.55123,64.59389,79.8538,59.60224,88.97028,0,66.71854,1544.844,50.01875,4476,-13.125,2706.375,1820.453,5190.702,814,7626,-76.125,20.3125,NULL,718.725,645.525,568.04,65.61077,90,341.9,1311.929,1544.844,252.9831,776.7023,20.28534
300816,2025-11-28 20:47:57.043,55.63878,64.5614,79.84731,60.21092,88.94411,0,66.67963,1544.844,50.0875,4209.375,-13.125,2708.25,1820.828,5190.702,814,7510,-76.125,20.31875,NULL,718.62,645.4688,568.04,65.87846,91.66666,341.9,1311.54,1544.844,252.821,776.2159,20.25292
300817,2025-11-28 20:52:54.863,54.64656,64.49967,79.89928,60.17838,88.93104,0,66.70233,1538.911,50.01875,4104.375,-13.5,2710.875,1820.828,5190.702,814,7502,-76.125,20.3125,NULL,718.6725,645.4688,567.985,67.27385,89.86111,341.9,1312.707,1538.911,247.8437,776.7023,20.28534
300818,2025-11-28 20:57:50.307,54.22503,64.5614,79.95126,60.14908,88.94411,0,66.738,1541.342,49.94375,4104.375,-13.5,2710.5,1819.204,5190.702,814,7494,-76.125,20.31875,NULL,718.7775,645.525,567.985,68.54154,87.91666,341.9,1312.123,1541.342,247.0493,703.6479,20.28534
300819,2025-11-28 21:02:50.860,54.28016,64.5614,79.88304,60.14908,88.94411,0,66.71854,1543.093,50.0125,4104.375,-13.5,2710.875,1821.578,5190.702,814,7494,-76.125,20.31875,NULL,718.83,645.525,568.04,69.82307,89.44444,341.9,1310.519,1543.093,247.0493,640.2238,20.28534
300820,2025-11-28 21:07:54.047,54.21531,64.5614,79.95126,60.11653,88.92449,0,66.74773,1542.412,50.04375,4104,-13.875,2710.875,1820.828,5189.734,814,7546,-76.125,20.31875,NULL,718.7775,645.4688,568.04,70.66923,89.86111,341.9,1312.755,1542.412,246.8872,639.7374,20.28534
300821,2025-11-28 21:12:56.320,54.24125,62.92398,79.94802,60.11653,88.93758,0,66.73476,1543.677,50.2875,4104.375,-13.5,2710.875,1820.953,5189.734,814,7594,-76.125,20.325,NULL,718.6725,645.4125,568.04,70.72308,90.13889,341.9,1311.637,1543.677,246.725,639.251,20.28534
300822,2025-11-28 21:17:49.707,54.238,63.59974,79.94802,60.08398,88.88199,0,66.71854,1544.163,49.925,4104.75,-13.5,2710.875,1821.203,5189.734,814,7598,-76.125,20.31875,NULL,718.83,645.525,567.93,70.7,88.88889,341.9,1312.123,1544.163,247.0493,757.9766,20.28534
300823,2025-11-28 21:22:51.710,54.24449,64.72385,79.94477,60.08398,88.91469,0,66.72827,1542.899,49.9875,4104.75,-13.5,2711.25,1821.328,5189.734,814,7580,-76.125,20.31875,NULL,718.725,645.4125,567.93,70.44923,90.13889,341.9,1312.172,1542.899,247.2114,1046.839,20.28534
300824,2025-11-28 21:27:49.533,54.2607,64.69136,80.04874,60.11653,88.87872,0,66.71854,1543.385,50.03125,4104.375,-13.125,2711.625,1821.078,5189.734,814,7560,-76.125,20.3125,NULL,718.6725,645.4688,567.985,66.41231,90.13889,341.9,1311.783,1543.385,246.725,1172.276,20.28534
300825,2025-11-28 21:32:51.033,54.22503,64.69136,80.08122,60.11653,88.91142,0,66.75098,1543.385,50.40625,4104.375,-13.5,2710.5,1820.828,5190.702,814,7498,-76.125,20.31875,NULL,718.725,645.4688,567.985,62.09385,90.27779,341.9,1311.88,1543.385,246.8872,1173.2,20.28534
300826,2025-11-28 21:38:12.420,54.26394,64.49967,79.49643,60.11653,88.79369,0,66.73151,1543.58,49.90625,4105.125,-13.5,2743.875,1821.328,5189.734,814,7518,-76.125,20.31875,NULL,718.8825,645.4125,568.04,59.59077,90,341.9,1312.123,1543.58,246.725,1172.276,20.28534
300827,2025-11-28 21:42:55.343,54.26719,64.52892,79.01884,60.08398,88.50266,0,66.72179,1543.774,49.96875,4104.375,-13.5,2729.25,1820.953,5189.734,814,7468,-76.125,20.3125,NULL,718.725,645.4688,567.985,59.24,88.88889,341.9,1312.026,1543.774,247.0493,1173.2,20.25292
300828,2025-11-28 21:47:56.737,54.22503,64.62638,78.50552,58.8601,88.69232,0,66.70233,1544.261,50.04375,4104.75,-13.875,2706.375,1821.078,5189.734,814,7572,-76.125,20.3125,NULL,718.8825,645.525,567.985,59.20154,88.61111,341.9,1311.929,1544.261,246.8872,1172.714,20.28534
300829,2025-11-28 21:52:53.567,54.25746,64.49967,78.58025,56.1259,88.77408,0,66.72179,1458.852,50.25625,4104.75,-13.5,2709,1821.078,5189.734,814,7588,-76.125,20.3125,NULL,718.8825,645.5812,567.985,59.73539,83.05556,341.9,1311.929,1458.852,247.0493,1173.687,20.28534
300830,2025-11-28 21:57:49.270,54.20882,64.46719,78.44054,54.71323,88.96046,0,66.71206,1422.471,49.91875,4104.375,-13.125,2710.125,1643.281,5189.734,814,7630,-76.125,20.31875,NULL,718.7775,645.4688,567.93,59.90461,82.08334,341.9,1311.977,1422.471,246.725,1172.714,20.28534
300831,2025-11-28 22:02:49.397,54.238,64.46719,78.564,55.45212,88.88853,0,66.70233,1421.693,49.94375,4104.75,-13.875,2710.5,1643.031,5189.734,814,6708,-76.125,20.325,NULL,718.83,645.4688,568.04,60.35385,84.44444,341.9,1311.734,1421.693,246.8872,1172.276,20.28534
300832,2025-11-28 22:07:49.837,54.21206,64.49967,78.60624,55.38702,88.87872,0,66.71854,1420.914,50.04375,3784.875,-13.5,2710.5,1644.031,5190.702,814,6732,-76.125,20.31875,NULL,718.9875,645.4125,568.04,59.31692,83.61111,341.9,1312.026,1420.914,246.8872,1173.2,20.28534
300833,2025-11-28 22:12:49.563,53.15499,64.49967,78.05393,55.32192,88.27377,0,66.73476,1420.428,50.325,3730.875,-13.5,2710.875,1643.031,5190.702,814,6780,-76.125,20.31875,NULL,718.9875,645.5812,568.095,57.6,80.41666,341.9,1311.977,1420.428,240.8074,1172.714,20.28534
300834,2025-11-28 22:17:49.763,52.96044,64.46719,77.56335,55.35447,87.05732,0,66.71854,1420.525,50.0125,3730.5,-13.875,2711.25,1642.906,5190.702,815,6806,-76.125,20.31875,NULL,718.9875,645.5812,568.04,56.40923,85.41666,341.9,1312.95,1420.525,241.2776,1079.037,20.28534
300835,2025-11-28 22:22:49.623,52.96693,62.89474,77.52437,55.32192,87.07367,0,66.70557,1421.693,49.975,3730.5,-13.125,2711.25,1643.406,5190.702,815,6652,-76.125,20.31875,NULL,719.0925,645.4688,568.04,56.40923,89.58334,341.9,1311.977,1421.693,240.9533,1036.722,20.28534
300836,2025-11-28 22:27:49.117,52.97665,63.4373,77.59909,55.35447,87.03117,0,66.75098,1422.082,50.025,3730.875,-13.125,2710.5,1643.406,5190.702,815,6766,-76.125,20.31875,NULL,718.935,645.4688,568.04,57.62308,87.63889,341.9,1312.026,1422.082,240.8074,1036.722,20.28534
300837,2025-11-28 22:32:49.260,52.95396,64.72385,77.65432,55.29263,87.09003,0,66.71206,1419.261,49.9875,3730.5,-13.125,2710.5,1643.281,5190.702,815,6736,-76.125,20.3125,NULL,719.0925,645.4688,567.93,58.97231,89.44444,341.9,1311.88,1419.261,240.9533,1036.722,20.28534
300838,2025-11-28 22:37:49.153,53.04799,64.81806,77.67381,55.32192,87.10638,0,66.70233,1421.401,50.10625,3730.875,-13.5,2710.5,1643.281,5190.702,815,6752,-76.125,20.325,NULL,718.8825,645.4125,567.985,60.36923,87.63889,341.9,1312.22,1421.401,239.2023,1037.695,20.28534
300839,2025-11-28 22:42:50.327,53.02529,64.72385,77.69006,55.32192,87.09329,0,66.74448,1423.346,49.9125,3730.5,-13.125,2742.375,1642.906,5190.702,815,6706,-76.125,20.325,NULL,718.83,645.4688,567.985,61.83385,90.41666,341.9,1312.269,1423.346,239.0402,1037.208,20.28534
300840,2025-11-28 22:47:50.787,52.95396,64.5614,76.78038,55.32192,87.14234,0,66.76719,1422.763,49.9875,3730.875,-13.125,2736.375,1643.156,5190.702,815,6762,-76.125,20.31875,NULL,718.7775,645.525,568.04,63.15385,90.27779,341.9,1311.977,1422.763,238.716,1036.722,20.28534
300841,2025-11-28 22:52:51.280,53.00259,64.59389,76.56595,55.35447,86.65511,0,66.738,1422.568,50.05,3730.5,-12.75,2706,1643.031,5190.702,815,6758,-76.125,20.30625,NULL,718.6725,645.525,567.985,64.55846,88.75,341.9,1311.734,1422.568,239.0402,1036.722,20.25292
300842,2025-11-28 22:57:49.333,53.05447,64.59389,76.88109,55.35447,86.73686,0,66.74448,1422.568,50.375,3730.5,-13.5,2709.375,1643.406,5190.702,815,6346,-76.125,20.31875,NULL,718.41,569.475,567.985,65.96923,85.55556,341.9,1311.734,1422.568,238.8781,1036.722,20.28534
300843,2025-11-28 23:02:49.577,53.03178,64.52892,76.92007,54.19894,86.799,0,66.73151,1422.374,49.9375,3730.5,-13.5,2709.75,1643.406,5190.702,815,6294,-76.125,20.31875,NULL,718.4625,569.475,567.985,67.30462,87.22221,341.9,1312.269,1422.374,238.8781,1037.208,20.28534
300844,2025-11-28 23:07:49.620,53.0415,64.59389,76.96881,54.45609,86.96903,0,66.74448,1423.249,50.01875,3730.5,-13.5,2710.125,1643.531,5190.702,815,6316,-76.125,20.31875,NULL,718.41,569.475,567.93,68.77077,88.61111,341.9,1311.491,1423.249,239.2023,1037.695,20.28534
300845,2025-11-28 23:12:54.253,53.05772,64.46719,77.02404,54.74578,87.09657,0,66.73151,1423.735,50.14375,3730.5,-13.5,2710.875,1643.906,5190.702,815,6260,-76.125,20.31875,NULL,718.2525,569.5313,568.04,70.09692,89.86111,341.9,1312.026,1423.735,239.0402,1037.208,20.28534
300846,2025-11-28 23:17:50.633,52.99935,64.52892,77.06628,55.45212,87.13908,0,66.73476,1422.568,49.91875,3730.5,-13.5,2711.25,1643.531,5190.702,815,6244,-76.125,20.31875,NULL,718.2525,569.5313,567.985,71.44769,84.58334,341.9,1312.269,1422.568,239.0402,1037.208,20.28534
300847,2025-11-28 23:22:49.023,52.38976,64.5614,77.03379,55.38702,87.03117,0,66.70557,1423.249,49.975,3730.5,-13.5,2710.5,1643.656,5191.669,815,6172,-76.125,20.31875,NULL,718.095,569.475,567.985,71.18923,86.25,341.9,1313.096,1423.249,239.2023,1037.695,20.28534
300848,2025-11-28 23:27:49.437,52.37679,64.49967,77.12151,55.35447,87.10964,0,66.7607,1425.292,50.025,3730.875,-13.5,2478.375,1816.33,4924.586,815,6308,-76.125,20.31875,NULL,718.095,569.4188,567.985,69.73077,87.63889,341.9,1311.297,1425.292,238.8781,1037.208,20.28534
300849,2025-11-28 23:32:49.303,52.35408,62.54061,77.154,55.35447,87.07694,0,66.738,1423.833,50.34375,3730.875,-13.875,2476.5,1817.705,4863.622,815,6296,-76.125,20.31875,NULL,717.99,569.475,568.04,68.38923,88.88889,341.9,1311.005,1423.833,239.2023,1037.695,20.28534
300850,2025-11-28 23:37:53.737,52.393,63.08642,77.17673,55.32192,87.04752,0,66.71206,1420.914,49.9375,3730.5,-13.5,2476.5,1817.705,4863.622,815,6254,-76.125,20.31875,NULL,718.1475,569.475,567.985,68.41846,89.86111,341.9,1312.026,1420.914,238.8781,1036.722,20.28534
